# Базы (content_domain_id) без content_label, 11-17.09.
# Получено из полной выгрузки /v1/subdomains (154800 строк, date_field=pipeline_started).
# Всего баз за неделю 752, без контента 286, смешанных 0.
# content_domain_id	база		строк	старт пайплайна
1281	casinojih.lol	206	2026-09-12T14:35:02+03:00
1255	hfhf.team	206	2026-09-12T14:35:03+03:00
1308	itrv.team	206	2026-09-12T14:35:04+03:00
1220	khev.lol	206	2026-09-12T14:35:05+03:00
1265	qcfi.team	206	2026-09-12T14:35:06+03:00
1331	tiff.team	206	2026-09-12T14:35:07+03:00
1064	1209m.casino	206	2026-09-12T15:09:01+03:00
1232	1373.lol	206	2026-09-12T15:09:03+03:00
1175	2273.team	206	2026-09-12T15:09:04+03:00
1302	5046.team	206	2026-09-12T15:09:05+03:00
1249	378casino.team	206	2026-09-12T15:09:05+03:00
1323	6581casino.team	206	2026-09-12T15:09:07+03:00
1309	5076casino.lol	206	2026-09-12T15:09:07+03:00
1093	1209ss.casino	206	2026-09-12T15:35:01+03:00
1248	3001.lol	206	2026-09-12T15:35:02+03:00
1256	3885casino.team	206	2026-09-12T15:35:03+03:00
1301	4253.team	206	2026-09-12T15:35:05+03:00
1231	42casino.lol	206	2026-09-12T15:35:06+03:00
1169	4489.lol	206	2026-09-12T16:09:02+03:00
1271	5740.team	206	2026-09-12T16:09:03+03:00
1188	615casino.team	206	2026-09-12T16:09:03+03:00
1315	8347.team	206	2026-09-12T16:09:04+03:00
1313	8374casino.lol	206	2026-09-12T16:09:05+03:00
1262	7410.team	206	2026-09-12T16:45:01+03:00
1192	7728.team	206	2026-09-12T16:45:03+03:00
1245	7969.team	206	2026-09-12T16:45:04+03:00
1307	8436casino.lol	206	2026-09-12T16:45:05+03:00
1335	casino378.lol	206	2026-09-12T16:45:06+03:00
1322	8491.team	206	2026-09-12T17:25:01+03:00
1320	9051.team	206	2026-09-12T17:25:02+03:00
1319	9263casino.team	206	2026-09-12T17:25:03+03:00
1328	evcasino.team	206	2026-09-12T17:25:04+03:00
1289	g3p0.lol	206	2026-09-12T17:25:05+03:00
1168	h8v.team	206	2026-09-12T17:25:06+03:00
1317	0902.team	206	2026-09-12T17:52:48+03:00
1316	8405.team	206	2026-09-12T17:52:49+03:00
1176	brlu.team	206	2026-09-12T18:25:01+03:00
1094	casino1209s.casino	206	2026-09-12T18:25:02+03:00
1167	casino4614.team	206	2026-09-12T18:25:03+03:00
1259	casino5829.team	206	2026-09-12T18:25:05+03:00
1223	casino806.lol	206	2026-09-12T18:25:06+03:00
1066	1209r.casino	206	2026-09-12T19:00:01+03:00
1073	1209sg.casino	206	2026-09-12T19:00:03+03:00
1092	c8j9.casino	206	2026-09-12T19:00:04+03:00
1072	casino1209.casino	206	2026-09-12T19:00:05+03:00
1070	p9y.casino	206	2026-09-12T19:00:06+03:00
1170	casino8915.lol	206	2026-09-12T20:15:01+03:00
1263	casinoar.team	206	2026-09-12T20:15:03+03:00
1226	casinob3.lol	206	2026-09-12T20:15:04+03:00
1250	casinorlj.team	206	2026-09-12T20:15:05+03:00
1173	hdvg.casino	206	2026-09-12T20:15:06+03:00
1334	mhpl.lol	206	2026-09-12T21:12:02+03:00
1191	n9t.team	206	2026-09-12T21:12:03+03:00
1291	npj.lol	206	2026-09-12T21:12:04+03:00
1330	oopf.team	206	2026-09-12T21:12:05+03:00
1327	ovucasino.team	206	2026-09-12T21:12:06+03:00
1318	0338.team	206	2026-09-12T21:41:57+03:00
1305	5562.team	206	2026-09-12T21:41:58+03:00
1298	casino5457.team	206	2026-09-12T21:41:59+03:00
1300	casino5463.team	206	2026-09-12T21:42:01+03:00
1189	dak.casino	206	2026-09-12T21:42:02+03:00
1225	o0n4.lol	206	2026-09-12T21:56:02+03:00
1268	rzacasino.lol	206	2026-09-12T21:56:03+03:00
1303	tuoa.team	206	2026-09-12T21:56:04+03:00
1329	u5k4.team	206	2026-09-12T21:56:05+03:00
1333	uqg.lol	206	2026-09-12T21:56:06+03:00
1325	rplcasino.lol	206	2026-09-12T22:35:02+03:00
1292	t8s4.lol	206	2026-09-12T22:35:03+03:00
1279	v2b.team	206	2026-09-12T22:35:05+03:00
1270	vngr.team	206	2026-09-12T22:35:06+03:00
1332	yxuk.team	206	2026-09-12T22:35:07+03:00
1287	2163.lol	206	2026-09-13T12:15:01+03:00
1194	3176.team	206	2026-09-13T12:15:02+03:00
1283	4591.lol	206	2026-09-13T12:15:03+03:00
1296	4781.team	206	2026-09-13T12:15:04+03:00
1310	5831.lol	206	2026-09-13T12:15:05+03:00
1299	0108.team	206	2026-09-13T14:15:01+03:00
1311	0427.lol	206	2026-09-13T14:15:02+03:00
1261	2242.team	206	2026-09-13T14:15:03+03:00
