баз 1922, сайтов 389498, вышли в поиск 51370 (13.2%)
пулов «пак + день» по пять и больше баз: 122, в них баз 1782

content-2026-09-12-7str-oform · 2026-09-12 · баз 78 · сайтов 16067 · выход3 6.5% · рег 6
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  lptf.team          team         204   16.2%      759        54     0
  nrwg.team          team         205   16.1%      556        55     0
  5942.team          team         202   15.3%     1091        52     0
  cqrw.rest          rest         199   14.6%      611        49     0
  vbgq.team          team         202   14.4%      924        52     0
  swdp.team          team         204   13.7%      890        54     0
  2650.team          team         205   13.2%     1694        55     2
  lnwc.team          team         199   13.1%     1193        49     0
  c9m.team           team         203   12.8%      630        53     0
  rvcn.team          team         203   12.8%      167        53     0
  hpvn.team          team         199   12.6%     1623        49     0
  f6bz.team          team         199   11.6%      268        49     0
  tzfl.team          team         189   11.6%      706        39     1
  2008vu.buzz        buzz         199   11.1%      393        49     0
  fgqw.team          team         199   10.6%       67        49     0
